Name,Holmes Code,Taxon Name,Rmni,Rmhi,Special Taxon,Aquatic Taxon,Plant Fn Gp,Algal Taxon,Authority,Trophic Rank,Nbncode,Changed By,Group Name,Removed,Changed On,Alt Taxon Name,Lmni Lp1,Lmni Lp2,Loch Fg Lp1,Loch Fg Lp2
849,345104,Riccia fluitans,,,,,0,N,L.emend.Lorbeer in K.Muell.,,NBNSYS0000036051,TIFO,DEFAULT,F,09 02 2016,,6.631799402,6.347653899,1,1
850,345107,Riccia rhenana,,,,,,N,Lorbeer in K.Muell.,,NBNSYS0000036052,LAMC,DEFAULT,F,09 07 2015,,,,,
851,345108,Riccia sorocarpa,,,,,,N,Bisch.,,NBNSYS0000036054,LAMC,DEFAULT,F,09 07 2015,,,,,
853,345109,Riccia warnstorfii,,,,,,N,,,NBNSYS0000155981,LAMC,DEFAULT,F,09 07 2015,,,,,
854,,Ricciocarpus natans,,,,,0,N,,,NHMSYS0000310456,TIFO,DEFAULT,F,09 02 2016,,6.296951103,5.315043756,1,1
855,345200,Ricciocarpus,,,,,,N,,,NBNSYS0100015036,LAMC,DEFAULT,F,09 07 2015,,,,,
856,55180301,Rissa tridactyla,,,,,,N,"(Linnaeus, 1758)",,NBNSYS0000000039,LAMC,DEFAULT,F,09 07 2015,,,,,
858,367101,Rorippa amphibia,9.196614896,8.51319925,,N,0,N,,,NBNSYS0000002898,TIFO,DEFAULT,F,09 02 2016,,,,,
859,367102,Rorippa austriaca,,,,,,N,(Crantz) Besser,,NBNSYS0000002899,LAMC,DEFAULT,F,09 07 2015,,,,,
860,367103,Rorippa islandica,,,,,,N,(Oeder ex Murray) Borb¿s,,NBNSYS0000156003,LAMC,DEFAULT,F,09 07 2015,,,,,
861,367104,Rorippa microphylla,,,,,,N,(Boenn.) N.Hylander ex A. and D.Love,,NBNSYS0000002895,LAMC,DEFAULT,F,09 07 2015,,,,,
863,367106,Rorippa palustris,7.316035175,7.4488633,,N,0,N,,,NHMSYS0100002693,TIFO,DEFAULT,F,09 02 2016,,,,,
865,367162,Rorippa x barbaraeoides,,,,,,N,,,NBNSYS0100015053,LAMC,DEFAULT,F,09 07 2015,,,,,
866,367163,Rorippa x erythrocaulis,,,,,,N,Borbas,,NBNSYS0000014133,LAMC,DEFAULT,F,09 07 2015,,,,,
867,367164,Rorippa x sterilis,,,,,,N,Airy Shaw,,NBNSYS0000004770,LAMC,DEFAULT,F,09 07 2015,,,,,
868,367201,Rubus fruticosus,,,,,,N,L. agg.,,NBNSYS0100001232,LAMC,DEFAULT,F,09 07 2015,,,,,
869,,Rumex acetosa,,,,,,N,L.,,NBNSYS0000003778,LAMC,DEFAULT,F,09 07 2015,,,,,
870,,Rumex crispus,,,,,,N,L.,,NBNSYS0000003789,LAMC,DEFAULT,F,09 07 2015,,,,,
871,367303,Rumex hydrolapathum,8.648294589,8.1099595,,N,0,N,,,NHMSYS0000462978,TIFO,DEFAULT,F,09 02 2016,,,,,
872,,Rumex longifolius,,,,,,N,DC.,,NBNSYS0000003784,LAMC,DEFAULT,F,09 07 2015,,,,,
873,,Rumex obtusifolius,,,,,,N,L.,,NBNSYS0000003791,LAMC,DEFAULT,F,09 07 2015,,,,,
874,,Rumex sanguineus,,,,,,N,L.,,NBNSYS0000003796,LAMC,DEFAULT,F,09 07 2015,,,,,
876,367362,Rumex x plathyphyllos,,,,,,N,,,NBNSYS0100015085,LAMC,DEFAULT,F,09 07 2015,,,,,
877,367364,Rumex x steinii,,,,,,N,A.Becker,,NBNSYS0000014400,LAMC,DEFAULT,F,09 07 2015,,,,,
878,367365,Rumex x weberi,,,,,,N,Fisch.-Benz.,,NHMSYS0100002789,LAMC,DEFAULT,F,09 07 2015,,,,,
879,,Ruppia cirrhosa,,,,,0,N,,,NHMSYS0000002148,TIFO,DEFAULT,F,09 02 2016,,8.12965418,7.025565721,15,15
880,384102,Ruppia maritima,,,,,0,N,,,NHMSYS0100002790,TIFO,DEFAULT,F,09 02 2016,,9.99985666,7.853401133,15,15
882,345301,Saccogyna viticulosa,,,,,,N,(L.) Dum.,,NBNSYS0000035957,LAMC,DEFAULT,F,09 07 2015,,,,,
883,367402,Sagina procumbens,,,,,,N,,,NHMSYS0100002795,LAMC,DEFAULT,F,09 07 2015,,,,,
884,384200,Sagittaria,,,,,,N,,,NBNSYS0000137473,LAMC,DEFAULT,F,09 07 2015,,,,,
885,384202,Sagittaria sagittifolia,9.244294923,9.31799105,,Y,12,N,L.,3,NBNSYS0000002105,TIFO,DEFAULT,F,09 02 2016,,7.87672662,6.009866202,12,12
886,367501,Salix alba,,,,,,N,L.,,NBNSYS0000003859,LAMC,DEFAULT,F,09 07 2015,,,,,
887,367502,Salix aurita,,,,,,N,L.,,NBNSYS0000003874,LAMC,DEFAULT,F,09 07 2015,,,,,
888,367504,Salix calodendron,,,,,,N,,,NBNSYS0100015088,LAMC,DEFAULT,F,09 07 2015,,,,,
889,367506,Salix cinerea,,,,,,N,L.,,NBNSYS0000003871,LAMC,DEFAULT,F,09 07 2015,,,,,
890,367507,Salix fragilis,,,,,,N,L.,,NBNSYS0000003861,LAMC,DEFAULT,F,09 07 2015,,,,,
891,367509,Salix pentandra,,,,,,N,L.,,NBNSYS0000003858,LAMC,DEFAULT,F,09 07 2015,,,,,
892,367510,Salix phylicifolia,,,,,,N,L.,,NBNSYS0000003876,LAMC,DEFAULT,F,09 07 2015,,,,,
893,367511,Salix purpurea,,,,,,N,L.,,NBNSYS0000003863,LAMC,DEFAULT,F,09 07 2015,,,,,
895,367600,Samolus valerandi,,,,,,N,L.,,NBNSYS0000137492,LAMC,DEFAULT,F,09 07 2015,,,,,
896,322908,Sanionia uncinata,,,,,,N,(Hedw.) Warnst.,,NBNSYS0000022276,LAMC,DEFAULT,F,09 07 2015,,,,,
898,367701,Saxifraga aizoides,,,,,,N,L.,,NBNSYS0000003506,LAMC,DEFAULT,F,09 07 2015,,,,,
899,367702,Saxifraga hirsuta,,,,,,N,L.,,NBNSYS0000003495,LAMC,DEFAULT,F,09 07 2015,,,,,
900,367703,Saxifraga oppositifolia,,,,,,N,L.,,NBNSYS0000003507,LAMC,DEFAULT,F,09 07 2015,,,,,
901,367704,Saxifraga rosacea,,,,,,N,Moench,,NBNSYS0000033860,LAMC,DEFAULT,F,09 07 2015,,,,,
903,367705,Saxifraga stellaris,,,,,,N,L.,,NBNSYS0000003490,LAMC,DEFAULT,F,09 07 2015,,,,,
904,367761,Saxifraga x urbium,,,,,,N,,,NBNSYS0100015086,LAMC,DEFAULT,F,09 07 2015,,,,,
905,345401,Scapania compacta,,,,,,N,(A.Roth) Dum.,,NBNSYS0000035922,LAMC,DEFAULT,F,09 07 2015,,,,,
906,345402,Scapania cuspiduligera,,,,,,N,(Nees) K.Muell.,,NBNSYS0000035925,LAMC,DEFAULT,F,09 07 2015,,,,,
907,345403,Scapania irrigua,,,,,,N,(Nees) Nees,,NBNSYS0000035931,LAMC,DEFAULT,F,09 07 2015,,,,,
908,345404,Scapania mucronata,,,,,,N,,,NBNSYS0000102615,LAMC,DEFAULT,F,09 07 2015,,,,,
909,345406,Scapania paludosa,,,,,0,N,(K.Muell.) K.Muell.,,NBNSYS0000035937,TIFO,DEFAULT,F,09 05 2016,,,,,
911,345408,Scapania subalpina,3.211856154,2.1846859,,Y,23,N,(Nees ex Lindenb.) Dum.,,NBNSYS0000035935,TIFO,DEFAULT,F,09 02 2016,,,,,
912,345409,Scapania uliginosa,2.659720163,1.96588765,,Y,23,N,(Sw. ex Lindenb.) Dum.,,NBNSYS0000035936,TIFO,DEFAULT,F,09 02 2016,,,,,
913,345410,Scapania undulata,2.048981557,3.99860175,,Y,23,N,(L.) Dum.,9,NBNSYS0000035934,TIFO,DEFAULT,F,09 02 2016,,,,,
914,384301,Scheuchzeria palustris,,,,,,N,L.,,NBNSYS0000002119,LAMC,DEFAULT,F,09 07 2015,,,,,
915,327101,Schistidium agassizii,2.229370992,3.4468444,,N,0,N,,,NHMSYS0000310590,TIFO,DEFAULT,F,09 02 2016,,,,,
916,327102,Schistidium alpicola,,,,,,N,,,NBNSYS0000036448,LAMC,DEFAULT,F,09 07 2015,,,,,
917,,Schistidium apocarpum,,,,,,N,,,NHMSYS0000310594,LAMC,DEFAULT,F,09 07 2015,,,,,
919,,Schistidium platyphyllum,,,,,,N,,,NBNSYS0100005439,LAMC,DEFAULT,F,09 07 2015,,,,,
920,,Schistidium rivulare,5.164864166,3.48,,N,0,N,,,NBNSYS0000156390,TIFO,DEFAULT,F,09 02 2016,,,,,
921,,Schoenoplectus lacustris,8.440091805,8.83458555,,Y,13,N,,,NBNSYS0000002386,TIFO,DEFAULT,F,09 02 2016,,,,,
922,,Schoenoplectus tabernaemontani,7.431836461,8.0236457,,N,0,N,,,NHMSYS0000463294,TIFO,DEFAULT,F,09 02 2016,,,,,
923,384508,Schoenoplectus triqueter,,,,,,N,,,NBNSYS0100015171,LAMC,DEFAULT,F,09 07 2015,,,,,
924,384561,Schoenoplectus x carinatus,,,,,,N,Smith,,NBNSYS0000162064,LAMC,DEFAULT,F,09 07 2015,,,,,
925,384401,Schoenus ferrugineus,,,,,,N,L.,,NBNSYS0000002406,LAMC,DEFAULT,F,09 07 2015,,,,,
926,384402,Schoenus nigricans,,,,,,N,L.,,NBNSYS0000002405,LAMC,DEFAULT,F,09 07 2015,,,,,
928,384506,Scirpus sylvaticus,6.446669355,6.85057365,,N,0,N,,,NBNSYS0000002382,TIFO,DEFAULT,F,09 02 2016,,,,,
929,327200,Scleropodium cespitans,,,,,,N,(Wilson ex Mull. Hal.) L. Koch,,NBNSYS0000137624,LAMC,DEFAULT,F,09 07 2015,,,,,
930,,Scorpidium cossonii,,,,,,N,,,NBNSYS0000042657,LAMC,DEFAULT,F,09 07 2015,,,,,
932,327301,Scorpidium scorpioides,,,,,0,N,(Hedw.) Limpr.,,NBNSYS0000036840,TIFO,DEFAULT,F,09 02 2016,,4.559883514,,3,
933,367801,Scrophularia auriculata,,,,,,N,L.,,NBNSYS0000004079,LAMC,DEFAULT,F,09 07 2015,,,,,
934,367802,Scrophularia nodosa,,,,,,N,L.,,NBNSYS0000004078,LAMC,DEFAULT,F,09 07 2015,,,,,
936,367901,Scutellaria galericuata,,,,,,N,,,NBNSYS0100015183,LAMC,DEFAULT,F,09 07 2015,,,,,
938,368001,Selinum carvifolia,,,,,,N,(L.) L.,,NBNSYS0000003701,LAMC,DEFAULT,F,09 07 2015,,,,,
939,368100,Senecio aquaticus,,,,,,N,Hill,,NBNSYS0000137706,LAMC,DEFAULT,F,09 07 2015,,,,,
940,368104,Senecio paludosus,,,,,,N,L.,,NBNSYS0000004374,LAMC,DEFAULT,F,09 07 2015,,,,,
941,368201,Sium latifolium,7.082439738,7.93335375,,N,0,N,L.,,NBNSYS0000003685,TIFO,DEFAULT,F,09 02 2016,,,,,
942,327427,Sohagnum subsecundum,,,,,,N,,,NBNSYS0100015267,LAMC,DEFAULT,F,09 07 2015,,,,,
943,368301,Solanum dulcamara,,,,,,N,L.,,NBNSYS0000004037,LAMC,DEFAULT,F,09 07 2015,,,,,
944,345503,Solenostoma levieri,,,,,,N,(Steph.) Steph.,,NBNSYS0000156887,LAMC,DEFAULT,F,09 07 2015,,,,,
945,345504,Solenostoma oblongifolium,,,,,,N,,,NBNSYS0000156888,LAMC,DEFAULT,F,09 07 2015,,,,,
946,345505,Solenostoma pumilum,,,,,,N,(With.) K.Muell.,,NBNSYS0000156892,LAMC,DEFAULT,F,09 07 2015,,,,,
948,345506,Solenostoma sphaerocarpoidea,,,,,,N,,,NBNSYS0100015273,LAMC,DEFAULT,F,09 07 2015,,,,,
390,,Gongrosira incrustans,7.459075256,5.8433784,,Y,20,N,,,NHMSYS0000603191,TIFO,DEFAULT,F,09 01 2016,,,,,
233,14140101,Cristatella mucedo,,,,,,N,"Cuvier, 1798",,NBNSYS0000022309,LAMC,DEFAULT,F,09 07 2015,,,,,
234,,Crocosmia pottsii,,,,,,N,(Macnab ex Baker) NE Br.,,NHMSYS0000457715,LAMC,DEFAULT,F,09 07 2015,,,,,
235,,Crocosmia x crocosmiiflora,,,,,,N,(Lemoine) NE Br.,,NHMSYS0001754398,LAMC,DEFAULT,F,09 07 2015,,,,,
236,,Cruciata laevipes,,,,,,N,Opiz,,NBNSYS0000004304,LAMC,DEFAULT,F,09 07 2015,,,,,
237,322101,Cryphaea heteromalla,,,,,,N,(Hedw.) Mohr in Web.,,NBNSYS0000036735,LAMC,DEFAULT,F,09 07 2015,,,,,
392,342100,Gymnocolea,,,,,,N,,,NBNSYS0000133535,LAMC,DEFAULT,F,07 09 2015,,,,,
398,363101,Heracleum mantegazzianum,,,,,,N,Sommier and Levier,,NBNSYS0000003711,LAMC,DEFAULT,F,07 09 2015,,,,,
240,381501,Cyperus fuscus,,,,,,N,L.,,NBNSYS0000002404,LAMC,DEFAULT,F,09 07 2015,,,,,
241,381601,Dactylorhiza fuchsii,,,,,,N,(Druce) Soo,,NBNSYS0000002327,LAMC,DEFAULT,F,09 07 2015,,,,,
242,381603,Dactylorhiza maculata,,,,,,N,(L.) Soo,,NBNSYS0000002332,LAMC,DEFAULT,F,09 07 2015,,,,,
243,381604,Dactylorhiza purpurella,,,,,,N,(Stephenson and T.A.Stephenson) Soo,,NBNSYS0000002342,LAMC,DEFAULT,F,09 07 2015,,,,,
399,,Heribaudiella fluviatilis,5.492274153,5.67641665,,Y,20,N,,,NHMSYS0000603327,TIFO,DEFAULT,F,09 01 2016,,,,,
245,322401,Daltonia splachnoides,,,,,,N,(Sm.) Hook. and Tayl.,,NBNSYS0000036755,LAMC,DEFAULT,F,09 07 2015,,,,,
246,381701,Damosonium alisma,,,,,0,N,,,NBNSYS0100011220,TIFO,DEFAULT,F,09 02 2016,,4.638603524,6.189765055,13,13
247,322102,Dendrocryphaea lamyana,,,,,,N,(Mont.) P.Rao,,NBNSYS0000036736,LAMC,DEFAULT,F,09 07 2015,,,,,
248,,Dermatocarpon intestiforme,3.507990375,4.84968475,,N,0,N,,,NHMSYS0001480498,TIFO,DEFAULT,F,09 01 2016,,,,,
249,,Dermatocarpon luridum,3.507990375,4.84968475,,N,0,N,,,NHMSYS0001480502,TIFO,DEFAULT,F,09 01 2016,,,,,
250,,Dermatocarpon meiophyllizum,3.507990375,4.84968475,,N,0,N,Vain.,,NHMSYS0001480503,TIFO,DEFAULT,F,09 01 2016,,,,,
251,,Dermatocarpon miniatum,3.507990375,4.84968475,,N,0,N,(L.) Mann,,NHMSYS0001480504,TIFO,DEFAULT,F,09 01 2016,,,,,
252,310503,Dermatocarpon rivulorum,3.507990375,4.84968475,,N,0,N,(Arnold) Dalla Torre and Sarnth.,,NBNSYS0000020599,TIFO,DEFAULT,F,09 01 2016,,,,,
409,311000,Huilia,,,,,,N,,,NBNSYS0000133910,LAMC,DEFAULT,F,07 09 2015,Huilia sp,,,,
254,381801,Deschampsia cespitosa,,,,,,N,(L.) P.Beauv.,,NHMSYS0100001282,LAMC,DEFAULT,F,09 07 2015,,,,,
255,,Deschampsia flexuosa,,,,,,N,(L.) P.Beauv.,,NBNSYS0000002623,LAMC,DEFAULT,F,09 07 2015,,,,,
256,381802,Deschampsia setacea,,,,,,N,(Hudson) Hackel,,NBNSYS0000002624,LAMC,DEFAULT,F,09 07 2015,,,,,
257,321802,Dialytrichia mucronata,,,,,,N,(Brid.) Broth.,,NBNSYS0000036444,LAMC,DEFAULT,F,09 07 2015,,,,,
417,,Hydrurus foetidus,,,,,,N,,,NHMSYS0000603422,LAMC,DEFAULT,F,07 09 2015,,,,,
259,322501,Dichodontium flavescens,2.937022055,3.5992196,,N,0,N,(With.) Lindb.,9,NBNSYS0000036205,TIFO,DEFAULT,F,09 01 2016,,,,,
418,,Hygroamblystegium fluviatile,5.414396776,5.28896895,,Y,21,N,,,NBNSYS0000149094,TIFO,DEFAULT,F,09 01 2016,,,,,
261,322502,Dichodontium pellucidum,3.068142128,4.01523765,,N,0,N,,9,NBNSYS0000189239,TIFO,DEFAULT,F,09 01 2016,,,,,
419,,Hygroamblystegium,6.546965178,5.97743,,Y,21,N,,,NHMSYS0021125975,TIFO,DEFAULT,F,09 01 2016,Hygroamblystegium sp.,,,,
263,322602,Dicranella crispa,,,,,,N,(Hedw.) Schimp.,,NBNSYS0000036210,LAMC,DEFAULT,F,09 07 2015,,,,,
264,322603,Dicranella heteromalla,,,,,,N,(Hedw.) Schimp.,,NBNSYS0000036216,LAMC,DEFAULT,F,09 07 2015,,,,,
266,322604,Dicranella palustris,,,,,,N,(Dicks.) Crundw. ex Warb.,10,NBNSYS0000036207,LAMC,DEFAULT,F,09 07 2015,,,,,
267,,Dicranella rufescens,,,,,,N,,,NHMSYS0000309747,LAMC,DEFAULT,F,09 07 2015,,,,,
268,,Dicranella schreberiana,,,,,,N,,,NBNSYS0100002799,LAMC,DEFAULT,F,09 07 2015,,,,,
420,,Hygroamblystegium tenax,5.265794026,5.59637145,,Y,21,N,,,NHMSYS0000310058,TIFO,DEFAULT,F,09 01 2016,,,,,
270,,Dicranella staphylina,,,,,,N,,,NHMSYS0000309750,LAMC,DEFAULT,F,09 07 2015,,,,,
271,322607,Dicranella subulata,,,,,,N,(Hedw.) Schimp.,,NBNSYS0000036211,LAMC,DEFAULT,F,09 07 2015,,,,,
425,323904,Hygrohypnum molle,,,,,,N,,,NBNSYS0000036837,LAMC,DEFAULT,F,07 09 2015,,,,,
273,322701,Dicranum bonjeanii,,,,,,N,De Not. in Lisa,,NBNSYS0000036225,LAMC,DEFAULT,F,09 07 2015,,,,,
428,323907,Hygrohypnum smithii,,,,,,N,,,NBNSYS0000036836,LAMC,DEFAULT,F,07 09 2015,,,,,
275,,Didymodon luridus,,,,,,N,,,NBNSYS0000146093,LAMC,DEFAULT,F,09 07 2015,,,,,
276,,Didymodon rigidulus,,,,,,N,,,NHMSYS0000309777,LAMC,DEFAULT,F,09 07 2015,,,,,
277,,Didymodon sinuosus,,,,,,N,,,NBNSYS0000146098,LAMC,DEFAULT,F,09 07 2015,,,,,
439,350300,Isoetes,,,,,0,N,,,NHMSYS0000459914,TIFO,DEFAULT,F,09 02 2016,Isoetes sp.,3.21,2.219648884,4,4
279,,Didymodon vinealis,,,,,,N,,,NHMSYS0000309780,LAMC,DEFAULT,F,09 07 2015,,,,,
444,383001,Juncus acutiflorus,,,,,,N,Ehrh. ex Hoffm.,,NBNSYS0000002230,LAMC,DEFAULT,F,07 09 2015,,,,,
281,341601,Diplophyllum albicans,,,,,,N,(L.) Dum.,,NBNSYS0000035919,LAMC,DEFAULT,F,09 07 2015,,,,,
282,341600,Diplophyllum obtusifolium,,,,,,N,(Hook.) Dumort.,,NBNSYS0000132522,LAMC,DEFAULT,F,09 07 2015,,,,,
283,341602,Diplophyllum taxifolium,,,,,,N,(Wahlenb.) Dum.,,NBNSYS0000035920,LAMC,DEFAULT,F,09 07 2015,,,,,
284,362301,Dipsacus fullonum,,,,,,N,L.,,NHMSYS0100001301,LAMC,DEFAULT,F,09 07 2015,,,,,
450,383005,Juncus bufonius,,,,,,N,L.,,NBNSYS0000149679,LAMC,DEFAULT,F,07 09 2015,,,,,
286,,Ditrichum zonatum,,,,,,N,,,NHMSYS0000309799,LAMC,DEFAULT,F,09 07 2015,,,,,
287,,Draparnaldia glomerata,,,,,,N,,,NHMSYS0000602202,LAMC,DEFAULT,F,09 07 2015,,,,,
289,322901,Drepanocladus aduncus,,,,,,N,(Hedw.) Warnst.,,NBNSYS0000036817,LAMC,DEFAULT,F,09 07 2015,,,,,
290,322904,Drepanocladus fluitans,3.727621096,4.44849435,,N,0,N,,,NBNSYS00000396820,TIFO,DEFAULT,F,09 01 2016,,6.651575497,,3,
291,322907,Drepanocladus sendtneri,,,,,,N,(Schimp. ex H.Muell.) Warnst.,,NBNSYS0000036818,LAMC,DEFAULT,F,09 07 2015,,,,,
292,341701,Drepanolejeunea hamatifolia,,,,,,N,,,NBNSYS0100011460,LAMC,DEFAULT,F,09 07 2015,,,,,
293,341801,Dumortiera hirsuta,,,,,,N,(Sw.) Nees,,NBNSYS0000036045,LAMC,DEFAULT,F,09 07 2015,,,,,
294,381901,Egeria densa,,,,,,N,Planchon,,NBNSYS0000002111,LAMC,DEFAULT,F,09 07 2015,,,,,
295,362401,Elatine hexandra,4.167828116,6.15162475,,Y,11,N,,,NBNSYS0000002983,TIFO,DEFAULT,F,09 01 2016,,5.40885608,3.81031012,11,11
296,362402,Elatine hydropiper,,,,,0,N,L.,,NBNSYS0000002984,TIFO,DEFAULT,F,09 01 2016,,7.38819692,5.335622042,11,11
297,382001,Eleocharis acicularis,5.345311501,6.7863205,,Y,4,N,(L.) Roemer and Schultes,,NBNSYS0000002394,TIFO,DEFAULT,F,09 01 2016,,6.74939572,8.68090271,4,4
298,382003,Eleocharis multicaulis,,,,,0,N,(Smith) Desv.,,NBNSYS0000002396,TIFO,DEFAULT,F,09 01 2016,,1.92526806,3.025645485,4,4
299,382004,Eleocharis palustris,4.535494951,5.7913008,,N,0,N,,,NHMSYS0000458304,TIFO,DEFAULT,F,09 01 2016,,,,,
300,382006,Eleocharis quinqueflora,,,,,,N,(F.Hartmann) O.Schwarz,,NBNSYS0000002395,LAMC,DEFAULT,F,09 07 2015,,,,,
301,382007,Eleocharis uniglumis,,,,,,N,(Link) Schultes,,NBNSYS0000002400,LAMC,DEFAULT,F,09 07 2015,,,,,
302,,Eleogiton fluitans,2.062888232,5.35768245,,Y,15,N,,,NBNSYS0000002392,TIFO,DEFAULT,F,09 01 2016,,3.45214436,2.034374133,15,15
303,,Elodea callitrichoides,7.65,7.6,,,0,N,,,NHMSYS0000458324,TIFO,DEFAULT,F,09 01 2016,,7.922088687,7.644172498,5,5
304,382101,Elodea canadensis,7.649795362,7.60352895,,Y,5,N,Michaux,5,NBNSYS0000002113,TIFO,DEFAULT,F,09 02 2016,,7.13915874,7.447143791,5,5
305,382102,Elodea ernstiae,,,,,,N,St.John,,NBNSYS0000146630,LAMC,DEFAULT,F,09 07 2015,,,,,
306,382103,Elodea nuttallii,9.443756368,8.62482855,,Y,5,N,,3,NHMSYS0100001378,TIFO,DEFAULT,F,09 01 2016,,6.92288564,6.189107055,5,5
307,310701,Ephebe lanata,,,,,,N,(L.) Vain.,,NBNSYS0000018479,LAMC,DEFAULT,F,09 07 2015,,,,,
308,323001,Ephemerum cohaerens,,,,,,N,(Hedw.) Hampe,,NBNSYS0000036525,LAMC,DEFAULT,F,09 07 2015,,,,,
309,323002,Ephemerum serratum,,,,,,N,(Hedw.) Hampe,,NBNSYS0000036530,LAMC,DEFAULT,F,09 07 2015,,,,,
310,362502,Epilobium anagallidifolium,,,,,,N,Lam.,,NBNSYS0000003587,LAMC,DEFAULT,F,09 07 2015,,,,,
311,362500,Epilobium brunnescens,,,,,,N,(Cockayne) PH Raven and Engelhorn,,NBNSYS0000003535,LAMC,DEFAULT,F,09 07 2015,,,,,
313,362505,Epilobium obscurum,,,,,,N,Schreber,,NBNSYS0000003580,LAMC,DEFAULT,F,09 07 2015,,,,,
314,362507,Epilobium palustre,,,,,,N,L.,,NBNSYS0000003584,LAMC,DEFAULT,F,09 07 2015,,,,,
318,382201,Epipactis palustris,,,,,,N,(L.) Crantz.,,NBNSYS0000002288,LAMC,DEFAULT,F,09 07 2015,,,,,
319,350202,Equisetum fluviatile,3.922806607,6.01492105,,N,0,N,,,NBNSYS0000002016,TIFO,DEFAULT,F,09 01 2016,,,,,
320,350266,Equisetum fluviatille x E. palustre,,,,,,N,,,NBNSYS0100011626,LAMC,DEFAULT,F,09 07 2015,,,,,
321,350203,Equisetum hyemale,,,,,,N,L.,,NBNSYS0000002011,LAMC,DEFAULT,F,09 07 2015,,,,,
322,350204,Equisetum palustre,,,,,,N,L.,5,NBNSYS0000002018,LAMC,DEFAULT,F,09 07 2015,,,,,
324,350207,Equisetum sylvaticum,,,,,,N,L.,,NBNSYS0000002020,LAMC,DEFAULT,F,09 07 2015,,,,,
325,350208,Equisetum telmateia,,,,,,N,Ehrh.,,NBNSYS0000002025,LAMC,DEFAULT,F,09 07 2015,,,,,
326,350209,Equisetum variegatum,,,,,,N,Schleich.,,NHMSYS0100001452,LAMC,DEFAULT,F,09 07 2015,,,,,
327,350261,Equisetum x font-queri,,,,,,N,Rothm.,,NBNSYS0000002019,LAMC,DEFAULT,F,09 07 2015,,,,,
328,350262,Equisetum x litorale,,,,,,N,Kuehl. ex Rupr.,,NBNSYS0000002023,LAMC,DEFAULT,F,09 07 2015,,,,,
329,350263,Equisetum x moorei,,,,,,N,Newman,,NBNSYS0000002013,LAMC,DEFAULT,F,09 07 2015,,,,,
330,350264,Equisetum x rothmaleri,,,,,,N,C.Page,,NBNSYS0000002024,LAMC,DEFAULT,F,09 07 2015,,,,,
331,350265,Equisetum x trachyodon,,,,,,N,A.Braun,,NBNSYS0000002012,LAMC,DEFAULT,F,09 07 2015,,,,,
332,341901,Eremonotus myriocarpus,,,,,,N,(Carringt.) Lindb. and Kaal. ex Pears.,,NBNSYS0000035863,LAMC,DEFAULT,F,09 07 2015,,,,,
333,,Eriocaulon aquaticum,,,,,0,N,,,NBNSYS0000002154,TIFO,DEFAULT,F,09 01 2016,,1.67139762,1.469785533,4,4
334,382401,Eriophorum angustifolium,,,,,,N,Honck.,,NBNSYS0000002372,LAMC,DEFAULT,F,09 07 2015,,,,,
335,382402,Eriophorum gracile,,,,,,N,Koch ex Roth,,NBNSYS0000002373,LAMC,DEFAULT,F,09 07 2015,,,,,
337,362601,Eupatorium cannabinum,,,,,,N,L.,,NBNSYS0000004446,LAMC,DEFAULT,F,09 07 2015,,,,,
338,,Eurhynchium crassinervium,,,,,,N,,,NHMSYS0000309848,LAMC,DEFAULT,F,09 07 2015,,,,,
339,,Eurhynchium hians,,,,,,N,,,NHMSYS0000309849,LAMC,DEFAULT,F,09 07 2015,,,,,
340,366503,Fallopia japonica,,,,,,N,(Houtt.) Ronse Decr.,,NBNSYS0000154476,LAMC,DEFAULT,F,09 07 2015,,,,,
343,362701,Filipendula ulmaria,,,,,,N,(L.) Maxim.,,NBNSYS0000003316,LAMC,DEFAULT,F,09 07 2015,,,,,
344,323301,Fissidens adianthoides,,,,,,N,Hedw.,,NBNSYS0000036287,LAMC,DEFAULT,F,09 07 2015,,,,,
345,,Fissidens bryoides,,,,,,N,,,NBNSYS0000036273,LAMC,DEFAULT,F,09 07 2015,,,,,
346,323302,Fissidens celticus,,,,,,N,Paton,,NBNSYS0000036281,LAMC,DEFAULT,F,09 07 2015,,,,,
347,323303,Fissidens crassipes,6.203103885,6.0046743,,Y,22,N,,,NHMSYS0000309867,TIFO,DEFAULT,F,09 01 2016,,,,,
348,323304,Fissidens curnovii,3.939511788,5.0282193,,Y,22,N,Mitt.,,NBNSYS0000036274,TIFO,DEFAULT,F,09 01 2016,,,,,
349,,Fissidens dubius,,,,,,N,,,NBNSYS0000147421,LAMC,DEFAULT,F,09 07 2015,,,,,
350,323305,Fissidens exiguus,,,,,,N,Sull.,,NBNSYS0000036266,LAMC,DEFAULT,F,09 07 2015,,,,,
351,,Fissidens gracilifolius,,,,,,N,,,NHMSYS0000309871,LAMC,DEFAULT,F,09 07 2015,,,,,
352,,Fissidens gracilifolius/pusillus,,,,,,N,,,NBNSYSSEPA8064,LAMC,DEFAULT,F,09 07 2015,,,,,
353,,Fissidens monguillonii,,,,,,N,,,NBNSYS0000036276,LAMC,DEFAULT,F,09 07 2015,,,,,
354,323307,Fissidens osmundoides,3.05581262,,Y,Y,22,N,,,NBNSYS0000036282,TIFO,DEFAULT,F,09 01 2016,,,,,
355,323308,Fissidens polyphyllus,3.840723326,,Y,Y,22,N,,,NHMSYS0000309873,TIFO,DEFAULT,F,09 01 2016,,,,,
