Location Code,Media,Date Taken,Sampler Id,Sample Number,Test Number,Comments,Purpose,Wfd Purpose,Analysis Name,Analysis Repname,Result Number,Result Order,Determinand Code,Determinand,Result,Units,Taxon,Nbn Code,Maitland Code,Whitton Code
536475,RIV_BIOTA,12/05/2017,ROWH,3209533,9351019,,Planned,,SURVEY_INV,Invert Physical Data,45632044,7,,% Pebbles/Gravel,30,PERCENT,,,,
536475,RIV_BIOTA,12/05/2017,ROWH,3209533,9351018,,Planned,,FW_TX_WHPT,Invert Summary Whpt,45632034,1,0,WHPT Score,183.4,NONE,,,,
536475,RIV_BIOTA,12/05/2017,ROWH,3209533,9351018,,Planned,,FW_TX_WHPT,Invert Summary Whpt,45632035,2,0,WHPT NTAXA Abund,27.0,NONE,,,,
536475,RIV_BIOTA,12/05/2017,ROWH,3209533,9351018,,Planned,,FW_TX_WHPT,Invert Summary Whpt,45632036,3,0,WHPT ASPT Abund,6.79,NONE,,,,
536475,RIV_BIOTA,29/05/2017,CACA,3209537,9351023,,Planned,,DIAT_FIELD,Diatom Survey Field,45632058,2,0,Time since spate,Less than 14 days,NONE,,,,
536475,RIV_BIOTA,12/05/2017,ROWH,3209533,9351019,,Planned,,SURVEY_INV,Invert Physical Data,45632045,8,,% Sand,0,PERCENT,,,,
536475,RIV_BIOTA,12/05/2017,ROWH,3209533,9351019,,Planned,,SURVEY_INV,Invert Physical Data,45632046,9,,% Silt/Clay,30,PERCENT,,,,
536475,RIV_BIOTA,29/05/2017,CACA,3209537,9351023,,Planned,,DIAT_FIELD,Diatom Survey Field,45632057,1,0,Substrate sampled,Cobbles/Boulders,NONE,,,,
536475,RIV_BIOTA,29/05/2017,CACA,3209537,9351025,,Planned,,SEW_FUNGUS,Sewage fungus field test,45632061,1,0,Sewage fungus cover,0%,NONE,,,,
536475,RIV_BIOTA,29/05/2017,CACA,3209537,9351025,,Planned,,SEW_FUNGUS,Sewage fungus field test,45632062,2,0,Sewage fungus density,None,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170555,7,0,Area 2 Rhododendron,0,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170550,2,0,Area 1 Rhododendron,0,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170551,3,0,Area 1 Himalayan Balsam,0,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170552,4,0,Area 1 Japanese Knotweed,0,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170553,5,0,Area 1 Giant Hogweed,0,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170556,8,0,Area 2 Himalayan Balsam,0,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170557,9,0,Area 2 Japanese Knotweed,0,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170558,10,0,Area 2 Giant Hogweed,0,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170560,12,0,Area 3 Rhododendron,0,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170561,13,0,Area 3 Himalayan Balsam,0,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170562,14,0,Area 3 Japanese Knotweed,0,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170563,15,0,Area 3 Giant Hogweed,0,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170565,17,0,Area 4 Rhododendron,0,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170566,18,0,Area 4 Himalayan Balsam,0,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170567,19,0,Area 4 Japanese Knotweed,0,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170568,20,0,Area 4 Giant Hogweed,0,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170570,22,0,Mean Rhododendron,0.0,PERCENT,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170571,23,0,Mean Himalayan Balsam,0.0,PERCENT,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170572,24,0,Mean Japanese Knotweed,0.0,PERCENT,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170573,25,0,Mean Giant Hogweed,0.0,PERCENT,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170564,16,0,Area 3 typicality,Coverage typical,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170549,1,0,Survey Confidence,High confidence,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170554,6,0,Area 1 typicality,Coverage typical,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170559,11,0,Area 2 typicality,Coverage typical,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481794,,Planned,,ALIEN_R_SP,Alien Species,46170569,21,0,Area 4 typicality,Coverage typical,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481795,,Planned,,DIAT_FIELD,Diatom Survey Field,46170578,1,0,Substrate sampled,Cobbles/Boulders,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481795,,Planned,,DIAT_FIELD,Diatom Survey Field,46170579,2,0,Time since spate,More than 14 days,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481797,,Planned,,SEW_FUNGUS,Sewage fungus field test,46170582,1,0,Sewage fungus cover,<30%,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481797,,Planned,,SEW_FUNGUS,Sewage fungus field test,46170583,2,0,Sewage fungus density,Trace,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481800,,Planned,,SURVEY_INV,Invert Physical Data,46170598,13,0,Stopwatch ID,92,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481800,,Planned,,SURVEY_INV,Invert Physical Data,46170597,12,0,Rapid assessment category,OK,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481800,,Planned,,SURVEY_INV,Invert Physical Data,46170588,1,,River Width (m),16,METRES,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481800,,Planned,,SURVEY_INV,Invert Physical Data,46170600,5,,Mean Depth (cm),16,CM,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481800,,Planned,,SURVEY_INV,Invert Physical Data,46170592,6,,% Boulders/Cobbles,50,PERCENT,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481800,,Planned,,SURVEY_INV,Invert Physical Data,46170593,7,,% Pebbles/Gravel,35,PERCENT,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481800,,Planned,,SURVEY_INV,Invert Physical Data,46170594,8,,% Sand,10,PERCENT,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481800,,Planned,,SURVEY_INV,Invert Physical Data,46170595,9,,% Silt/Clay,5,PERCENT,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481800,,Planned,,SURVEY_INV,Invert Physical Data,46170589,2,0,Depth 1,19,CM,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481800,,Planned,,SURVEY_INV,Invert Physical Data,46170590,3,0,Depth 2,14,CM,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481800,,Planned,,SURVEY_INV,Invert Physical Data,46170591,4,0,Depth 3,16,CM,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481800,,Planned,,SURVEY_INV,Invert Physical Data,46529611,11,0,Observed bedrock,0,PERCENT,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481799,,Planned,,FW_TX_WHPT,Invert Summary Whpt,46170585,1,0,WHPT Score,131.9,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481799,,Planned,,FW_TX_WHPT,Invert Summary Whpt,46170586,2,0,WHPT NTAXA Abund,21.0,NONE,,,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,9481799,,Planned,,FW_TX_WHPT,Invert Summary Whpt,46170587,3,0,WHPT ASPT Abund,6.28,NONE,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027103,5,0,Area 1 Giant Hogweed,0,PERCENT,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027099,1,0,Survey Confidence,Medium confidence,NONE,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027104,6,0,Area 1 typicality,Coverage typical,NONE,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027109,11,0,Area 2 typicality,Coverage typical,NONE,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027114,16,0,Area 3 typicality,Coverage typical,NONE,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027119,21,0,Area 4 typicality,Coverage typical,NONE,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027101,3,0,Area 1 Himalayan Balsam,0,PERCENT,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027102,4,0,Area 1 Japanese Knotweed,0,PERCENT,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027105,7,0,Area 2 Rhododendron,0,PERCENT,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027106,8,0,Area 2 Himalayan Balsam,0,PERCENT,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027107,9,0,Area 2 Japanese Knotweed,0,PERCENT,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027108,10,0,Area 2 Giant Hogweed,0,PERCENT,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027110,12,0,Area 3 Rhododendron,0,PERCENT,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027111,13,0,Area 3 Himalayan Balsam,0,PERCENT,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027116,18,0,Area 4 Himalayan Balsam,0,PERCENT,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027112,14,0,Area 3 Japanese Knotweed,0,PERCENT,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027113,15,0,Area 3 Giant Hogweed,0,PERCENT,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027115,17,0,Area 4 Rhododendron,0,PERCENT,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027117,19,0,Area 4 Japanese Knotweed,0,PERCENT,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027118,20,0,Area 4 Giant Hogweed,0,PERCENT,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027120,22,0,Mean Rhododendron,0.0,PERCENT,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027121,23,0,Mean Himalayan Balsam,0.0,PERCENT,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027122,24,0,Mean Japanese Knotweed,0.0,PERCENT,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027123,25,0,Mean Giant Hogweed,0.0,PERCENT,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955454,,Planned,,ALIEN_R_SP,Alien Species,48027100,2,0,Area 1 Rhododendron,0,PERCENT,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955455,,Planned,,DIAT_FIELD,Diatom Survey Field,48027128,1,0,Substrate sampled,Cobbles/Boulders,NONE,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955455,,Planned,,DIAT_FIELD,Diatom Survey Field,48027129,2,0,Time since spate,Not known,NONE,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955487,,Planned,,SEW_FUNGUS,Sewage fungus field test,48027132,1,0,Sewage fungus cover,0%,NONE,,,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955487,,Planned,,SEW_FUNGUS,Sewage fungus field test,48027133,2,0,Sewage fungus density,None,NONE,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761030,,Planned,,SURVEY_INV,Invert Physical Data,47278883,7,,% Pebbles/Gravel,40,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761030,,Planned,,SURVEY_INV,Invert Physical Data,47278878,1,,River Width (m),6,METRES,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761030,,Planned,,SURVEY_INV,Invert Physical Data,47278890,5,,Mean Depth (cm),37,CM,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761030,,Planned,,SURVEY_INV,Invert Physical Data,47278882,6,,% Boulders/Cobbles,30,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761030,,Planned,,SURVEY_INV,Invert Physical Data,47278884,8,,% Sand,0,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761030,,Planned,,SURVEY_INV,Invert Physical Data,47278885,9,,% Silt/Clay,30,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761030,,Planned,,SURVEY_INV,Invert Physical Data,47278879,2,0,Depth 1,35,CM,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761030,,Planned,,SURVEY_INV,Invert Physical Data,47278880,3,0,Depth 2,42,CM,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761030,,Planned,,SURVEY_INV,Invert Physical Data,47278881,4,0,Depth 3,35,CM,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761030,,Planned,,SURVEY_INV,Invert Physical Data,47278887,12,0,Rapid assessment category,OK,NONE,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761030,,Planned,,SURVEY_INV,Invert Physical Data,47278888,13,0,Stopwatch ID,w fb 090,NONE,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278799,3,0,Area 1 Himalayan Balsam,0,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761030,,Planned,,SURVEY_INV,Invert Physical Data,48286996,11,0,Observed bedrock,0,PERCENT,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278797,1,0,Survey Confidence,High confidence,NONE,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278802,6,0,Area 1 typicality,Coverage typical,NONE,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278807,11,0,Area 2 typicality,Coverage typical,NONE,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278812,16,0,Area 3 typicality,Coverage typical,NONE,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278817,21,0,Area 4 typicality,Coverage typical,NONE,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278798,2,0,Area 1 Rhododendron,0,PERCENT,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278800,4,0,Area 1 Japanese Knotweed,0,PERCENT,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278801,5,0,Area 1 Giant Hogweed,0,PERCENT,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278803,7,0,Area 2 Rhododendron,0,PERCENT,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278804,8,0,Area 2 Himalayan Balsam,0,PERCENT,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278809,13,0,Area 3 Himalayan Balsam,0,PERCENT,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278805,9,0,Area 2 Japanese Knotweed,0,PERCENT,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278806,10,0,Area 2 Giant Hogweed,0,PERCENT,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278808,12,0,Area 3 Rhododendron,0,PERCENT,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278810,14,0,Area 3 Japanese Knotweed,0,PERCENT,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278811,15,0,Area 3 Giant Hogweed,0,PERCENT,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278813,17,0,Area 4 Rhododendron,0,PERCENT,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278814,18,0,Area 4 Himalayan Balsam,0,PERCENT,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278815,19,0,Area 4 Japanese Knotweed,0,PERCENT,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278816,20,0,Area 4 Giant Hogweed,0,PERCENT,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278818,22,0,Mean Rhododendron,0.0,PERCENT,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278819,23,0,Mean Himalayan Balsam,0.0,PERCENT,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278820,24,0,Mean Japanese Knotweed,0.0,PERCENT,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9760666,,Planned,,ALIEN_R_SP,Alien Species,47278821,25,0,Mean Giant Hogweed,0.0,PERCENT,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9761017,,Planned,,DIAT_FIELD,Diatom Survey Field,47278827,2,0,Time since spate,Not known,NONE,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9761017,,Planned,,DIAT_FIELD,Diatom Survey Field,47278826,1,0,Substrate sampled,Cobbles/Boulders,NONE,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9761019,,Planned,,SEW_FUNGUS,Sewage fungus field test,47278830,1,0,Sewage fungus cover,0%,NONE,,,,
536475,RIV_BIOTA,17/08/2017,ROWH,3296652,9761019,,Planned,,SEW_FUNGUS,Sewage fungus field test,47278831,2,0,Sewage fungus density,None,NONE,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278852,16,0,Area 3 typicality,Coverage typical,NONE,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278837,1,0,Survey Confidence,High confidence,NONE,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278842,6,0,Area 1 typicality,Coverage typical,NONE,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278847,11,0,Area 2 typicality,Coverage typical,NONE,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278857,21,0,Area 4 typicality,Coverage typical,NONE,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278841,5,0,Area 1 Giant Hogweed,0,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278838,2,0,Area 1 Rhododendron,0,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278839,3,0,Area 1 Himalayan Balsam,0,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278840,4,0,Area 1 Japanese Knotweed,0,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278843,7,0,Area 2 Rhododendron,0,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278844,8,0,Area 2 Himalayan Balsam,0,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278849,13,0,Area 3 Himalayan Balsam,0,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278845,9,0,Area 2 Japanese Knotweed,0,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278846,10,0,Area 2 Giant Hogweed,0,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278848,12,0,Area 3 Rhododendron,0,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278850,14,0,Area 3 Japanese Knotweed,0,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278851,15,0,Area 3 Giant Hogweed,0,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278853,17,0,Area 4 Rhododendron,0,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278854,18,0,Area 4 Himalayan Balsam,0,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278855,19,0,Area 4 Japanese Knotweed,0,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278856,20,0,Area 4 Giant Hogweed,0,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278858,22,0,Mean Rhododendron,0.0,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278859,23,0,Mean Himalayan Balsam,0.0,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278860,24,0,Mean Japanese Knotweed,0.0,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761023,,Planned,,ALIEN_R_SP,Alien Species,47278861,25,0,Mean Giant Hogweed,0.0,PERCENT,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761024,,Planned,,DIAT_FIELD,Diatom Survey Field,47278867,2,0,Time since spate,Less than 14 days,NONE,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761024,,Planned,,DIAT_FIELD,Diatom Survey Field,47278866,1,0,Substrate sampled,Cobbles/Boulders,NONE,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761026,,Planned,,SEW_FUNGUS,Sewage fungus field test,47278870,1,0,Sewage fungus cover,0%,NONE,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761026,,Planned,,SEW_FUNGUS,Sewage fungus field test,47278871,2,0,Sewage fungus density,None,NONE,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761029,,Planned,,FW_TX_WHPT,Invert Summary Whpt,47278875,1,0,WHPT Score,149.9,NONE,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761029,,Planned,,FW_TX_WHPT,Invert Summary Whpt,47278876,2,0,WHPT NTAXA Abund,25.0,NONE,,,,
536475,RIV_BIOTA,07/11/2017,ROWH,3296662,9761029,,Planned,,FW_TX_WHPT,Invert Summary Whpt,47278877,3,0,WHPT ASPT Abund,6.00,NONE,,,,
536475,RIV_BIOTA,18/05/2018,ROWH,3436499,10572376,,Planned,,SEW_FUNGUS,Sewage fungus field test,50775461,2,0,Sewage fungus density,None,NONE,,,,
